emp_no,first_name,last_name,title,from_date,to_date
256743,King,Bhattacharjee,Engineer,1986-03-25,1993-03-25
256743,King,Bhattacharjee,Senior Engineer,1993-03-25,9999-01-01
256751,Boutros,Morris,Assistant Engineer,1987-01-12,1995-01-12
256751,Boutros,Morris,Engineer,1995-01-12,9999-01-01
256764,Shirish,Merks,Senior Staff,1995-04-16,9999-01-01
256764,Shirish,Merks,Staff,1988-04-15,1995-04-16
256769,Shiv,Barbanera,Senior Staff,1992-05-29,9999-01-01
256769,Shiv,Barbanera,Staff,1986-05-30,1992-05-29
256772,Hiroyasu,Malinowski,Senior Staff,1995-07-05,9999-01-01
256772,Hiroyasu,Malinowski,Staff,1986-07-05,1995-07-05
256783,Gonzalo,Bail,Engineer,1995-02-11,9999-01-01
256792,Kerryn,Merli,Senior Staff,1995-09-29,9999-01-01
256792,Kerryn,Merli,Staff,1987-09-29,1995-09-29
256797,Shushma,Beerel,Engineer,1989-01-07,1989-03-11
256823,Divier,Bolsens,Assistant Engineer,1987-12-24,1993-12-23
256823,Divier,Bolsens,Engineer,1993-12-23,1999-12-23
256823,Divier,Bolsens,Senior Engineer,1999-12-23,9999-01-01
256828,Wilmer,Ramaiah,Senior Staff,1985-09-01,9999-01-01
256831,Godehard,Butner,Senior Staff,2000-09-22,2001-09-16
256831,Godehard,Butner,Staff,1992-09-22,2000-09-22
256834,Guozhong,Eickenmeyer,Technique Leader,1993-07-04,9999-01-01
256835,Ranga,Hofstetter,Engineer,1993-06-14,2000-06-14
256835,Ranga,Hofstetter,Senior Engineer,2000-06-14,9999-01-01
256840,Bartek,Navazio,Senior Engineer,1997-12-12,9999-01-01
256852,Shir,Tanemo,Senior Staff,2002-06-17,9999-01-01
256852,Shir,Tanemo,Staff,1994-06-17,2002-06-17
256854,Saddek,Penttonen,Senior Staff,1995-08-29,1996-11-11
256854,Saddek,Penttonen,Staff,1986-08-29,1995-08-29
256858,Fuqing,Strooper,Engineer,1986-01-22,1995-01-22
256858,Fuqing,Strooper,Senior Engineer,1995-01-22,9999-01-01
256862,Moheb,Juneja,Senior Staff,1994-06-24,1998-02-04
256862,Moheb,Juneja,Staff,1985-06-24,1994-06-24
256863,Jahangir,Leonhardt,Engineer,1985-09-12,1994-09-11
256863,Jahangir,Leonhardt,Senior Engineer,1994-09-11,9999-01-01
256866,Yolla,Marshall,Senior Staff,1990-03-01,1991-06-20
256874,Rimli,Takanami,Senior Staff,1993-09-28,9999-01-01
256874,Rimli,Takanami,Staff,1988-09-28,1993-09-28
256879,Jolita,Magliocco,Staff,1987-11-03,1988-08-28
256914,Claudi,Goldhammer,Staff,1985-09-05,1991-06-11
256916,Suebskul,Anido,Senior Engineer,1987-12-24,9999-01-01
256919,Suebskul,Crouzet,Senior Staff,1997-09-14,9999-01-01
256919,Suebskul,Crouzet,Staff,1988-09-14,1997-09-14
256920,Martial,Salinas,Senior Staff,1989-06-02,9999-01-01
256929,Gadiel,Anguita,Staff,1995-09-06,9999-01-01
256936,Maha,Redmiles,Engineer,1986-10-02,1992-10-01
256936,Maha,Redmiles,Senior Engineer,1992-10-01,9999-01-01
256956,Golgen,Unno,Senior Engineer,1988-06-30,9999-01-01
256961,Aksel,Farrar,Engineer,1988-06-20,1997-06-20
256961,Aksel,Farrar,Senior Engineer,1997-06-20,9999-01-01
256969,Kazuhisa,Keohane,Assistant Engineer,1992-03-24,1997-03-24
256969,Kazuhisa,Keohane,Engineer,1997-03-24,2002-03-24
256969,Kazuhisa,Keohane,Senior Engineer,2002-03-24,9999-01-01
256993,Martijn,Laurillard,Engineer,1999-02-16,9999-01-01
257004,Godehard,Lowrie,Engineer,1988-11-20,1996-11-20
257004,Godehard,Lowrie,Senior Engineer,1996-11-20,9999-01-01
257008,Mabo,Gimbel,Staff,1986-06-02,1987-01-21
257009,Jasminko,Zschoche,Engineer,1985-11-08,1992-11-08
257009,Jasminko,Zschoche,Senior Engineer,1992-11-08,9999-01-01
257017,Margo,Rousseau,Technique Leader,1998-02-05,9999-01-01
257018,Poornachandra,Hainaut,Staff,1997-05-07,2000-10-01
257051,Remzi,Norsworthy,Senior Staff,1988-07-28,9999-01-01
257053,Nimmagadda,Emiris,Senior Staff,2001-07-08,9999-01-01
257053,Nimmagadda,Emiris,Staff,1992-07-08,2001-07-08
257054,Oguz,Perko,Engineer,1986-11-20,1986-11-24
257073,Kagan,Schaar,Senior Staff,1996-12-03,9999-01-01
257073,Kagan,Schaar,Staff,1988-12-03,1996-12-03
257078,Boaz,Siepmann,Assistant Engineer,1990-01-24,1998-01-24
257078,Boaz,Siepmann,Engineer,1998-01-24,9999-01-01
257079,Serap,Wiegley,Staff,1997-09-11,2000-11-23
257082,Mahmut,Wursthorn,Engineer,1987-05-25,1992-12-25
257086,Xiaocheng,Ghalwash,Engineer,1985-03-23,1992-03-23
257086,Xiaocheng,Ghalwash,Senior Engineer,1992-03-23,9999-01-01
257097,Sudharsan,Zielinski,Assistant Engineer,1986-07-22,1992-07-21
257097,Sudharsan,Zielinski,Engineer,1992-07-21,1998-07-21
257097,Sudharsan,Zielinski,Senior Engineer,1998-07-21,9999-01-01
257099,Nevin,Swan,Senior Staff,1996-08-09,9999-01-01
257103,Rildo,Fabrizio,Senior Staff,2002-03-01,9999-01-01
257103,Rildo,Fabrizio,Staff,1997-03-01,2002-03-01
257114,Gully,Weiland,Staff,1988-10-14,1989-09-28
257127,Itzchak,Camarinopoulos,Engineer,1989-01-28,1995-01-28
257127,Itzchak,Camarinopoulos,Senior Engineer,1995-01-28,9999-01-01
257133,Jenwei,Gill,Senior Staff,1991-04-05,9999-01-01
257133,Jenwei,Gill,Staff,1986-04-05,1991-04-05
257141,Venkatesan,Poulakidas,Staff,1988-02-29,1989-04-26
257152,Phillip,Rosenbaum,Engineer,1986-05-30,1992-05-29
257152,Phillip,Rosenbaum,Senior Engineer,1992-05-29,9999-01-01
257154,Kazuhiro,Vrecion,Senior Staff,1998-03-30,9999-01-01
257154,Kazuhiro,Vrecion,Staff,1989-03-30,1998-03-30
257189,Arlette,Tischendorf,Senior Engineer,1989-02-23,9999-01-01
257191,Karoline,Bruckman,Senior Staff,1986-06-27,1998-11-09
257200,Satosi,Cromarty,Senior Staff,1995-08-21,9999-01-01
257200,Satosi,Cromarty,Staff,1987-08-21,1995-08-21
257205,Menkae,Heydon,Senior Staff,1994-03-25,9999-01-01
257205,Menkae,Heydon,Staff,1987-03-25,1994-03-25
257209,Tamiya,Huhdanpaa,Assistant Engineer,1987-07-15,1995-07-15
257209,Tamiya,Huhdanpaa,Engineer,1995-07-15,9999-01-01
257217,Arco,Horswill,Senior Staff,1995-02-03,9999-01-01
257217,Arco,Horswill,Staff,1987-02-03,1995-02-03
257235,Serap,Suomi,Senior Engineer,1988-07-09,9999-01-01
257261,Baziley,Chaudhury,Engineer,1994-01-18,1994-11-18
257262,Geraldo,Cusworth,Engineer,1997-07-31,9999-01-01
257264,Zhigen,Michaels,Senior Staff,1986-04-22,9999-01-01
257268,Subbu,Baek,Assistant Engineer,1990-02-12,1998-02-12
257268,Subbu,Baek,Engineer,1998-02-12,2001-03-06
257269,Rimon,Collette,Senior Staff,1990-07-05,9999-01-01
257269,Rimon,Collette,Staff,1985-07-05,1990-07-05
257270,Tomokazu,Muhlberg,Senior Engineer,1990-04-26,9999-01-01
257274,Yagil,Perfilyeva,Engineer,1996-06-17,2002-06-17
257274,Yagil,Perfilyeva,Senior Engineer,2002-06-17,9999-01-01
257276,Eldridge,Schonegge,Senior Staff,1989-04-27,1989-07-22
257300,Nimmagadda,Taubenfeld,Senior Staff,1993-06-11,9999-01-01
257300,Nimmagadda,Taubenfeld,Staff,1987-06-12,1993-06-11
257301,Zhenhua,Kampfer,Senior Staff,1985-05-04,9999-01-01
257302,Breannda,Steinauer,Senior Staff,1995-01-10,9999-01-01
257302,Breannda,Steinauer,Staff,1988-01-10,1995-01-10
257311,Bernardo,Cooke,Senior Staff,1988-08-23,9999-01-01
257322,Kotesh,Veldwijk,Senior Staff,1996-06-16,9999-01-01
257322,Kotesh,Veldwijk,Staff,1988-06-16,1996-06-16
257329,Dharmaraja,Ducloy,Senior Staff,1996-08-31,1997-11-06
257329,Dharmaraja,Ducloy,Staff,1988-08-31,1996-08-31
257340,Gina,Feldmann,Engineer,1985-04-15,1992-04-15
257340,Gina,Feldmann,Senior Engineer,1992-04-15,9999-01-01
257350,Kaijung,Bardell,Engineer,1994-07-13,2000-07-12
257350,Kaijung,Bardell,Senior Engineer,2000-07-12,9999-01-01
257357,Lidong,Gomatam,Senior Engineer,1985-05-07,9999-01-01
257360,Honglan,Otillio,Senior Staff,1993-12-09,9999-01-01
257360,Honglan,Otillio,Staff,1985-12-09,1993-12-09
257369,Prasadram,Nannarelli,Engineer,1992-07-07,2000-07-07
257369,Prasadram,Nannarelli,Senior Engineer,2000-07-07,9999-01-01
257376,Hyuncheol,Schwaller,Senior Staff,1986-10-22,9999-01-01
257395,Yishay,Navazio,Senior Staff,1991-06-26,9999-01-01
257395,Yishay,Navazio,Staff,1985-06-26,1991-06-26
257401,Steve,Scallan,Engineer,1991-10-05,1999-10-05
257401,Steve,Scallan,Senior Engineer,1999-10-05,9999-01-01
257407,Evgueni,Speer,Senior Staff,1996-09-01,9999-01-01
257409,Yuuichi,Sanella,Engineer,1992-10-25,2000-10-25
257409,Yuuichi,Sanella,Senior Engineer,2000-10-25,9999-01-01
257416,Elvis,Jullig,Engineer,1999-08-03,9999-01-01
257428,Owen,Riexinger,Senior Staff,1992-06-07,1997-03-07
257428,Owen,Riexinger,Staff,1985-06-07,1992-06-07
257432,Honglan,Birjandi,Engineer,1991-06-04,2000-06-03
257432,Honglan,Birjandi,Senior Engineer,2000-06-03,9999-01-01
257435,Bangqing,Krybus,Senior Staff,1988-07-22,9999-01-01
257436,Arlette,Dahlbom,Senior Staff,2001-04-07,9999-01-01
257436,Arlette,Dahlbom,Staff,1996-04-07,2001-04-07
257437,Valery,Menyhert,Engineer,1998-07-16,9999-01-01
257441,Munehiko,Maccarone,Assistant Engineer,1985-10-07,1992-10-07
257441,Munehiko,Maccarone,Engineer,1992-10-07,1999-10-08
257441,Munehiko,Maccarone,Senior Engineer,1999-10-08,9999-01-01
257455,Maris,Dratva,Senior Staff,1996-11-09,9999-01-01
257455,Maris,Dratva,Staff,1991-11-10,1996-11-09
257467,Jacqueline,Hofmeyr,Engineer,1987-05-30,1993-05-29
257467,Jacqueline,Hofmeyr,Senior Engineer,1993-05-29,9999-01-01
257485,JoAnne,Schade,Senior Staff,1990-08-16,9999-01-01
257485,JoAnne,Schade,Staff,1985-08-16,1990-08-16
257495,Yaghout,Garnick,Engineer,1987-11-27,1994-03-18
257498,Taiji,Bharadwaj,Senior Staff,1996-11-20,9999-01-01
257498,Taiji,Bharadwaj,Staff,1987-11-21,1996-11-20
257501,Hilary,Bael,Staff,1997-10-08,9999-01-01
257505,Eran,Conta,Senior Staff,1998-07-28,9999-01-01
257505,Eran,Conta,Staff,1990-07-28,1998-07-28
257511,Younwoo,Luck,Senior Staff,1992-07-02,9999-01-01
257511,Younwoo,Luck,Staff,1987-07-03,1992-07-02
257514,Frederique,Brickell,Senior Staff,1996-10-27,1997-03-25
257514,Frederique,Brickell,Staff,1987-10-28,1996-10-27
257517,Salvador,Speckmann,Engineer,1988-11-04,1996-11-04
257517,Salvador,Speckmann,Senior Engineer,1996-11-04,9999-01-01
257526,Lalit,Ferretti,Engineer,1994-05-29,9999-01-01
257533,Suebskul,Brookner,Engineer,1990-12-12,1995-12-12
257533,Suebskul,Brookner,Senior Engineer,1995-12-12,9999-01-01
257537,Souichi,Segond,Engineer,1998-04-06,9999-01-01
257538,Marco,Bellmore,Engineer,1987-11-27,1996-11-26
257538,Marco,Bellmore,Senior Engineer,1996-11-26,9999-01-01
257552,Guoxiang,Hennings,Engineer,1991-08-02,1997-08-01
257552,Guoxiang,Hennings,Senior Engineer,1997-08-01,2001-10-04
257565,Ymte,Heyers,Senior Engineer,1986-11-07,9999-01-01
257567,Satyanarayana,Siochi,Engineer,1986-06-08,1993-06-08
257567,Satyanarayana,Siochi,Senior Engineer,1993-06-08,1996-10-24
257578,Ramachenga,Mersereau,Senior Engineer,1985-11-22,9999-01-01
257579,Khedija,Erie,Staff,1995-06-03,1997-09-11
257588,Arnd,Kambil,Senior Engineer,1987-07-22,1990-08-24
257597,Munir,Lueh,Staff,1985-11-18,1988-03-01
257612,Stamatina,Marshall,Engineer,1988-05-08,1989-03-02
257617,Hideyuki,Markovitch,Engineer,1991-08-26,1998-08-26
257617,Hideyuki,Markovitch,Senior Engineer,1998-08-26,9999-01-01
257628,Luisa,Stille,Staff,1998-06-13,9999-01-01
257630,Jongsuk,Neiman,Senior Staff,1992-08-03,9999-01-01
257630,Jongsuk,Neiman,Staff,1986-08-04,1992-08-03
257640,Reinhard,Klyachko,Engineer,1996-05-01,2001-05-01
257640,Reinhard,Klyachko,Senior Engineer,2001-05-01,9999-01-01
257652,Naftaly,Kirkerud,Senior Staff,1995-08-21,9999-01-01
257652,Naftaly,Kirkerud,Staff,1987-08-21,1995-08-21
257659,Danae,Kadhim,Senior Staff,1993-12-25,9999-01-01
257659,Danae,Kadhim,Staff,1985-12-25,1993-12-25
257665,Keiichiro,Gide,Staff,1997-04-11,9999-01-01
257667,Alagu,Dechter,Senior Staff,1993-02-15,9999-01-01
257667,Alagu,Dechter,Staff,1986-02-15,1993-02-15
257671,Rayond,Buescher,Senior Staff,1993-07-18,9999-01-01
257671,Rayond,Buescher,Staff,1986-07-18,1993-07-18
257677,Doowon,Bondorf,Senior Engineer,1990-01-21,9999-01-01
257685,Siamak,Szilard,Engineer,1985-03-15,1992-03-15
257685,Siamak,Szilard,Senior Engineer,1992-03-15,9999-01-01
257688,Jaideep,Walston,Senior Staff,1991-07-04,1994-11-24
257699,Gad,Zykh,Engineer,1986-08-30,1991-08-30
257699,Gad,Zykh,Senior Engineer,1991-08-30,9999-01-01
257705,Takushi,Jumpertz,Senior Staff,2001-10-30,9999-01-01
257705,Takushi,Jumpertz,Staff,1993-10-31,2001-10-30
257711,Kasidit,Gustavson,Engineer,1999-03-28,2001-04-12
257733,Adin,Toyoshima,Engineer,1993-01-05,2000-01-06
257733,Adin,Toyoshima,Senior Engineer,2000-01-06,9999-01-01
257740,Jaewon,Merkl,Senior Staff,1989-06-20,9999-01-01
257757,Pranas,Buchter,Engineer,1991-06-22,1994-04-03
257779,Etsuo,Farrar,Engineer,1987-12-07,1991-12-03
257788,LiMin,Schach,Engineer,1988-04-09,1994-04-09
257788,LiMin,Schach,Senior Engineer,1994-04-09,1995-03-19
257793,Mitsuyuki,Kalafatis,Assistant Engineer,1985-05-20,1993-05-20
257793,Mitsuyuki,Kalafatis,Engineer,1993-05-20,2001-05-20
257793,Mitsuyuki,Kalafatis,Senior Engineer,2001-05-20,9999-01-01
257797,Yongmin,Gecsei,Senior Staff,1991-09-12,9999-01-01
257797,Yongmin,Gecsei,Staff,1986-09-12,1991-09-12
257798,Alselm,Samarati,Senior Engineer,1988-08-04,9999-01-01
257802,Josyula,Vieri,Engineer,1986-07-05,1993-07-05
257802,Josyula,Vieri,Senior Engineer,1993-07-05,9999-01-01
257804,Peer,Conte,Senior Engineer,1992-10-24,9999-01-01
257807,Shaowen,Bruckman,Senior Engineer,1996-03-10,1997-10-25
257817,Sanjay,Kaminger,Senior Engineer,1985-10-05,9999-01-01
257825,Changho,Strandh,Engineer,1999-01-22,2002-07-28
257828,Kristin,Iisaka,Senior Staff,1985-03-23,9999-01-01
257836,Tse,Schurmann,Engineer,1987-02-21,1993-05-04
257845,Uriel,Stafford,Engineer,1986-05-18,1994-05-18
257845,Uriel,Stafford,Senior Engineer,1994-05-18,9999-01-01
257860,Shahar,Gill,Engineer,1985-07-28,1994-07-28
257860,Shahar,Gill,Senior Engineer,1994-07-28,9999-01-01
257863,Zhiwei,Niizuma,Engineer,1994-09-14,2000-09-13
257863,Zhiwei,Niizuma,Senior Engineer,2000-09-13,9999-01-01
257867,Masaki,Collette,Senior Staff,1986-11-15,9999-01-01
257876,Kiam,Isard,Senior Staff,1997-10-15,9999-01-01
257876,Kiam,Isard,Staff,1988-10-15,1997-10-15
257882,Serap,Schoegge,Senior Staff,1996-10-03,1998-07-20
257882,Serap,Schoegge,Staff,1987-10-04,1996-10-03
257883,Herbert,Worfolk,Engineer,1989-11-04,1992-02-04
257888,Zhensheng,Tiemann,Assistant Engineer,1986-10-04,1992-10-03
257888,Zhensheng,Tiemann,Engineer,1992-10-03,1998-10-03
257888,Zhensheng,Tiemann,Senior Engineer,1998-10-03,9999-01-01
257907,Jacopo,Serdy,Senior Staff,1994-02-16,9999-01-01
257907,Jacopo,Serdy,Staff,1986-02-16,1994-02-16
257914,Garnet,Liedekerke,Senior Engineer,1988-09-26,9999-01-01
257915,Subir,Noriega,Senior Staff,1989-08-23,9999-01-01
257920,Marek,Fiebach,Senior Staff,1995-05-27,9999-01-01
257920,Marek,Fiebach,Staff,1988-05-26,1995-05-27
257934,Ziyad,Baja,Senior Engineer,1987-07-14,9999-01-01
257938,Rasikan,Oehlmann,Staff,1988-07-07,1995-01-31
257953,Kwangyoen,Alencar,Senior Staff,1999-07-19,9999-01-01
257953,Kwangyoen,Alencar,Staff,1993-07-19,1999-07-19
257957,Ugo,Pramanik,Engineer,1985-06-15,1992-06-15
257957,Ugo,Pramanik,Senior Engineer,1992-06-15,9999-01-01
257971,Hugo,Nivat,Senior Staff,1999-12-12,9999-01-01
257971,Hugo,Nivat,Staff,1992-12-11,1999-12-12
257977,Marko,Goodrum,Senior Staff,1996-04-14,9999-01-01
257977,Marko,Goodrum,Staff,1989-04-14,1996-04-14
257982,Saeed,Zaccaria,Engineer,1998-02-12,9999-01-01
257988,Phule,Usdin,Assistant Engineer,1986-08-31,1992-08-30
257988,Phule,Usdin,Engineer,1992-08-30,1998-08-30
257988,Phule,Usdin,Senior Engineer,1998-08-30,9999-01-01
257992,Kazuhito,Besancenot,Senior Staff,1991-05-10,9999-01-01
257992,Kazuhito,Besancenot,Staff,1985-05-10,1991-05-10
257993,Ronnie,Azulay,Engineer,1987-10-23,1994-10-23
257993,Ronnie,Azulay,Senior Engineer,1994-10-23,9999-01-01
258003,Abdelghani,Rubsam,Staff,1996-09-26,9999-01-01
258009,Renee,Flanders,Senior Engineer,1985-05-17,9999-01-01
258010,Boaz,Birch,Engineer,1985-02-18,1993-02-18
258010,Boaz,Birch,Senior Engineer,1993-02-18,9999-01-01
258041,Yuchang,Jeong,Engineer,1988-09-13,1994-09-13
258041,Yuchang,Jeong,Senior Engineer,1994-09-13,9999-01-01
258054,Divier,Barinka,Engineer,1988-01-13,1997-01-12
258054,Divier,Barinka,Senior Engineer,1997-01-12,9999-01-01
258061,Elvis,Kakkar,Engineer,1986-09-30,1991-09-30
258061,Elvis,Kakkar,Senior Engineer,1991-09-30,9999-01-01
258071,Herbert,Jording,Senior Engineer,1993-06-26,9999-01-01
258078,Hilary,Orlowski,Engineer,1988-02-18,1996-02-18
258078,Hilary,Orlowski,Senior Engineer,1996-02-18,9999-01-01
258084,Juichirou,Setia,Senior Staff,1991-12-11,9999-01-01
258096,Shirish,Mitchem,Senior Staff,1994-03-06,9999-01-01
258096,Shirish,Mitchem,Staff,1986-03-06,1994-03-06
258097,Sorina,Thombley,Senior Staff,1991-01-25,1997-04-01
258097,Sorina,Thombley,Staff,1986-01-25,1991-01-25
258100,Pranas,Manderick,Engineer,1991-12-27,1998-12-27
258100,Pranas,Manderick,Senior Engineer,1998-12-27,9999-01-01
258102,Uinam,Ibel,Engineer,1988-08-22,1993-08-22
258102,Uinam,Ibel,Senior Engineer,1993-08-22,9999-01-01
258117,Gila,Halloran,Technique Leader,1991-02-24,1993-12-25
258122,Mabhin,Mamelak,Engineer,1987-09-20,1995-09-20
258122,Mabhin,Mamelak,Senior Engineer,1995-09-20,9999-01-01
258129,Doohun,Heping,Engineer,1986-05-16,1995-05-16
258129,Doohun,Heping,Senior Engineer,1995-05-16,9999-01-01
258132,Haldon,Speel,Staff,1996-02-17,9999-01-01
258133,Honglan,Azadmanesh,Senior Engineer,1988-04-26,1998-07-30
258138,Rimli,Bellone,Engineer,1986-02-03,1986-11-03
258140,Boutros,Georgakopoulos,Assistant Engineer,1986-07-15,1993-07-15
258140,Boutros,Georgakopoulos,Engineer,1993-07-15,2000-07-15
258140,Boutros,Georgakopoulos,Senior Engineer,2000-07-15,9999-01-01
258152,Arvin,Fabrizio,Engineer,1987-08-07,1992-05-03
258153,Billie,Guting,Engineer,1985-04-21,1991-04-21
258153,Billie,Guting,Senior Engineer,1991-04-21,9999-01-01
258157,Tetsushi,Frijda,Engineer,1997-11-09,9999-01-01
258159,Ute,Wynblatt,Engineer,1985-09-23,1990-09-23
258159,Ute,Wynblatt,Senior Engineer,1990-09-23,9999-01-01
258168,Junsik,Pews,Engineer,1986-10-13,1993-10-13
258168,Junsik,Pews,Senior Engineer,1993-10-13,9999-01-01
258176,Honesty,Hinsberger,Engineer,1998-04-12,9999-01-01
258187,Sanjay,Kitai,Engineer,1986-08-16,1992-08-15
258187,Sanjay,Kitai,Senior Engineer,1992-08-15,9999-01-01
258192,Tsuneo,Wegerle,Senior Staff,1987-09-30,1997-09-24
258193,Shaz,Calkin,Senior Engineer,1986-06-07,9999-01-01
258196,Adit,Lorys,Senior Staff,1985-08-10,9999-01-01
258197,Saeko,Ranka,Engineer,1990-03-27,1998-03-27
258197,Saeko,Ranka,Senior Engineer,1998-03-27,9999-01-01
258198,Oguz,Heinisuo,Engineer,1988-07-26,1993-07-26
258198,Oguz,Heinisuo,Senior Engineer,1993-07-26,9999-01-01
258203,Kazuhiro,Skogmar,Senior Engineer,1989-09-04,9999-01-01
258205,Gill,Matteis,Technique Leader,1987-05-19,9999-01-01
258206,Siddarth,Yoshizawa,Engineer,1998-09-24,1999-09-10
258214,Sandeepan,Picaronny,Senior Staff,2000-12-19,9999-01-01
258214,Sandeepan,Picaronny,Staff,1992-12-19,2000-12-19
258216,Alper,Candan,Engineer,1985-02-03,1990-02-03
258216,Alper,Candan,Senior Engineer,1990-02-03,9999-01-01
258230,Mokhtar,Ranon,Engineer,1986-01-18,1994-01-18
258230,Mokhtar,Ranon,Senior Engineer,1994-01-18,9999-01-01
258240,Sushant,Clouatre,Senior Staff,1993-07-11,9999-01-01
258240,Sushant,Clouatre,Staff,1986-07-11,1993-07-11
258256,Sahrah,Dayang,Engineer,1990-11-26,1995-11-26
258256,Sahrah,Dayang,Senior Engineer,1995-11-26,9999-01-01
258259,Xudong,Kuzuoka,Engineer,1988-07-14,1993-07-14
258259,Xudong,Kuzuoka,Senior Engineer,1993-07-14,9999-01-01
258261,Uinam,Edelhoff,Engineer,1987-07-28,1992-07-27
258261,Uinam,Edelhoff,Senior Engineer,1992-07-27,1999-05-04
258271,Mads,Peck,Engineer,1986-07-29,1991-07-29
258271,Mads,Peck,Senior Engineer,1991-07-29,9999-01-01
258273,JoAnna,Maksimenko,Senior Staff,1993-08-19,9999-01-01
258273,JoAnna,Maksimenko,Staff,1988-08-19,1993-08-19
258291,Przemyslawa,Bennet,Engineer,1986-11-28,1994-06-27
258292,Bodo,Leivant,Senior Staff,1998-11-01,9999-01-01
258292,Bodo,Leivant,Staff,1993-11-01,1998-11-01
258295,Susanna,Rosti,Senior Staff,1993-08-05,1994-01-16
258295,Susanna,Rosti,Staff,1986-08-05,1993-08-05
258307,IEEE,Fortenbacher,Senior Engineer,1985-07-14,1997-06-08
258317,Martina,Ciolek,Staff,1995-08-19,9999-01-01
258318,Manibrata,Remmele,Engineer,1987-02-03,1992-02-03
258318,Manibrata,Remmele,Senior Engineer,1992-02-03,9999-01-01
258328,Peternela,Akiyama,Senior Staff,1999-04-15,9999-01-01
258328,Peternela,Akiyama,Staff,1991-04-15,1999-04-15
258357,Ranan,Danecki,Senior Staff,1998-09-07,9999-01-01
258357,Ranan,Danecki,Staff,1991-09-07,1998-09-07
258359,Saeed,Bresenham,Technique Leader,1986-05-15,9999-01-01
258371,Udi,Ciolek,Senior Staff,1993-06-24,9999-01-01
258371,Udi,Ciolek,Staff,1986-06-24,1993-06-24
258375,Marlo,Demos,Senior Staff,1999-01-05,9999-01-01
258375,Marlo,Demos,Staff,1992-01-05,1999-01-05
258385,Tsz,Vesna,Senior Staff,2000-07-21,9999-01-01
258385,Tsz,Vesna,Staff,1994-07-22,2000-07-21
258386,Oscar,Ozeki,Engineer,1991-06-13,1999-06-13
258386,Oscar,Ozeki,Senior Engineer,1999-06-13,9999-01-01
258389,Weiyi,Hemaspaandra,Senior Staff,1987-07-05,1993-05-05
258397,Diederik,Khasidashvili,Senior Staff,1992-06-19,9999-01-01
258397,Diederik,Khasidashvili,Staff,1985-06-19,1992-06-19
258398,Sangeeta,Lieblein,Senior Staff,1986-04-19,9999-01-01
258399,Kendra,Journel,Engineer,1985-07-11,1991-07-11
258399,Kendra,Journel,Senior Engineer,1991-07-11,9999-01-01
258411,Mihalis,Tchuente,Technique Leader,1989-11-18,9999-01-01
258426,Rosalie,Klerer,Senior Staff,2001-02-07,9999-01-01
258426,Rosalie,Klerer,Staff,1994-02-07,2001-02-07
258436,Sanjai,McClure,Engineer,1997-09-29,9999-01-01
258451,Nahla,Menhardt,Senior Staff,1990-02-09,9999-01-01
258457,True,Gihr,Senior Staff,2002-02-11,9999-01-01
258457,True,Gihr,Staff,1997-02-11,2002-02-11
258473,Abdulah,Hellwagner,Assistant Engineer,1991-11-23,1999-11-23
258473,Abdulah,Hellwagner,Engineer,1999-11-23,9999-01-01
258484,Arve,Minakawa,Senior Staff,1993-02-08,9999-01-01
258484,Arve,Minakawa,Staff,1986-02-08,1993-02-08
258487,Vidya,Vingron,Senior Staff,1994-02-20,9999-01-01
258487,Vidya,Vingron,Staff,1989-02-20,1994-02-20
258491,Baziley,Vingron,Senior Staff,1997-03-07,1999-04-14
258491,Baziley,Vingron,Staff,1988-03-07,1997-03-07
258496,Serap,Zultner,Senior Staff,1999-08-15,9999-01-01
258496,Serap,Zultner,Staff,1991-08-15,1999-08-15
258500,Kristinn,Crabtree,Technique Leader,1987-08-13,9999-01-01
258501,Nadjib,Bach,Senior Staff,1993-06-25,9999-01-01
258501,Nadjib,Bach,Staff,1986-06-25,1993-06-25
258505,Houman,Cichocki,Senior Engineer,1987-09-26,1990-03-30
258507,Nechama,Miculan,Senior Staff,1987-10-25,9999-01-01
258514,Lech,Thimonier,Engineer,1988-09-06,1993-09-06
258514,Lech,Thimonier,Senior Engineer,1993-09-06,9999-01-01
258521,Felicidad,Pintelas,Senior Staff,1995-11-04,9999-01-01
258521,Felicidad,Pintelas,Staff,1988-11-03,1995-11-04
258522,Nathan,Kroha,Engineer,1991-03-18,1999-07-09
